#x	y	z	B_x	B_y	B_z
0.7	0.1	-0.2	5.88e-07	1.06e-07	2.1e-08
0.7	0.1	-0.1	6.01e-07	1.06e-07	1.11e-07
0.7	0.1	0	5.88e-07	1.03e-07	1.91e-07
0.7	0.1	0.1	5.54e-07	9.64e-08	2.61e-07
0.7	0.1	0.2	5.01e-07	8.55e-08	3.24e-07
0.7	0.1	0.3	4.25e-07	7.09e-08	3.75e-07
0.7	0.1	0.4	3.24e-07	5.4e-08	4.05e-07
0.7	0.1	0.5	2.11e-07	3.73e-08	4e-07
0.7	0.1	0.6	1.09e-07	2.33e-08	3.62e-07
0.7	0.1	0.7	3.42e-08	1.34e-08	3.04e-07
0.7	0.1	0.8	-1.17e-08	7.27e-09	2.44e-07
0.7	0.1	0.9	-3.61e-08	3.74e-09	1.92e-07
0.7	0.1	1	-4.74e-08	1.78e-09	1.51e-07
0.7	0.2	-1	5.42e-08	2.77e-08	-6.81e-08
0.7	0.2	-0.9	7.46e-08	3.89e-08	-8.81e-08
0.7	0.2	-0.8	1.07e-07	5.51e-08	-1.12e-07
0.7	0.2	-0.7	1.58e-07	7.72e-08	-1.36e-07
0.7	0.2	-0.6	2.33e-07	1.04e-07	-1.51e-07
0.7	0.2	-0.5	3.29e-07	1.33e-07	-1.41e-07
0.7	0.2	-0.4	4.29e-07	1.57e-07	-9.39e-08
0.7	0.2	-0.3	5.09e-07	1.75e-07	-1.3e-08
0.7	0.2	-0.2	5.51e-07	1.86e-07	8.26e-08
0.7	0.2	-0.1	5.57e-07	1.94e-07	1.72e-07
0.7	0.2	0	5.36e-07	1.96e-07	2.45e-07
0.7	0.2	0.1	4.98e-07	1.9e-07	3.03e-07
0.7	0.2	0.2	4.43e-07	1.77e-07	3.52e-07
0.7	0.2	0.3	3.67e-07	1.56e-07	3.9e-07
0.7	0.2	0.4	2.72e-07	1.29e-07	4.07e-07
0.7	0.2	0.5	1.69e-07	9.88e-08	3.93e-07
0.7	0.2	0.6	7.99e-08	7.07e-08	3.5e-07
0.7	0.2	0.7	1.6e-08	4.82e-08	2.93e-07
0.7	0.2	0.8	-2.25e-08	3.2e-08	2.35e-07
0.7	0.2	0.9	-4.26e-08	2.12e-08	1.86e-07
0.7	0.2	1	-5.14e-08	1.42e-08	1.47e-07
0.7	0.3	-1	5.57e-08	3.42e-08	-5.62e-08
0.7	0.3	-0.9	7.48e-08	4.76e-08	-7.08e-08
0.7	0.3	-0.8	1.04e-07	6.66e-08	-8.7e-08
0.7	0.3	-0.7	1.48e-07	9.26e-08	-1.01e-07
0.7	0.3	-0.6	2.12e-07	1.26e-07	-1.06e-07
0.7	0.3	-0.5	2.95e-07	1.63e-07	-8.8e-08
0.7	0.3	-0.4	3.82e-07	1.98e-07	-3.61e-08
0.7	0.3	-0.3	4.52e-07	2.28e-07	4.8e-08
0.7	0.3	-0.2	4.85e-07	2.53e-07	1.45e-07
0.7	0.3	-0.1	4.81e-07	2.71e-07	2.31e-07
0.7	0.3	0	4.52e-07	2.79e-07	2.93e-07
0.7	0.3	0.1	4.1e-07	2.74e-07	3.36e-07
0.7	0.3	0.2	3.54e-07	2.56e-07	3.69e-07
0.7	0.3	0.3	2.83e-07	2.26e-07	3.91e-07
0.7	0.3	0.4	1.99e-07	1.88e-07	3.93e-07
0.7	0.3	0.5	1.14e-07	1.46e-07	3.69e-07
0.7	0.3	0.6	4.26e-08	1.07e-07	3.25e-07
0.7	0.3	0.7	-6.37e-09	7.5e-08	2.71e-07
0.7	0.3	0.8	-3.52e-08	5.17e-08	2.19e-07
0.7	0.3	0.9	-4.97e-08	3.56e-08	1.75e-07
0.7	0.3	1	-5.55e-08	2.47e-08	1.39e-07
0.7	0.4	-1	5.55e-08	3.81e-08	-4.38e-08
0.7	0.4	-0.9	7.26e-08	5.21e-08	-5.3e-08
0.7	0.4	-0.8	9.78e-08	7.17e-08	-6.21e-08
0.7	0.4	-0.7	1.34e-07	9.82e-08	-6.76e-08
0.7	0.4	-0.6	1.86e-07	1.32e-07	-6.29e-08
0.7	0.4	-0.5	2.5e-07	1.72e-07	-3.81e-08
0.7	0.4	-0.4	3.19e-07	2.15e-07	1.61e-08
0.7	0.4	-0.3	3.72e-07	2.56e-07	9.91e-08
0.7	0.4	-0.2	3.93e-07	2.93e-07	1.93e-07
0.7	0.4	-0.1	3.77e-07	3.23e-07	2.71e-07
0.7	0.4	0	3.41e-07	3.37e-07	3.2e-07
0.7	0.4	0.1	2.96e-07	3.32e-07	3.48e-07
0.7	0.4	0.2	2.45e-07	3.08e-07	3.64e-07
0.7	0.4	0.3	1.84e-07	2.7e-07	3.7e-07
0.7	0.4	0.4	1.17e-07	2.22e-07	3.6e-07
0.7	0.4	0.5	5.43e-08	1.73e-07	3.31e-07
0.7	0.4	0.6	4.54e-09	1.28e-07	2.88e-07
0.7	0.4	0.7	-2.87e-08	9.19e-08	2.41e-07
0.7	0.4	0.8	-4.76e-08	6.49e-08	1.97e-07
0.7	0.4	0.9	-5.64e-08	4.58e-08	1.59e-07
0.7	0.4	1	-5.91e-08	3.26e-08	1.28e-07
0.7	0.5	-1	5.38e-08	3.97e-08	-3.21e-08
0.7	0.5	-0.9	6.86e-08	5.32e-08	-3.68e-08
0.7	0.5	-0.8	8.92e-08	7.15e-08	-4e-08
0.7	0.5	-0.7	1.18e-07	9.6e-08	-3.87e-08
0.7	0.5	-0.6	1.56e-07	1.28e-07	-2.78e-08
0.7	0.5	-0.5	2.02e-07	1.66e-07	2.09e-10
0.7	0.5	-0.4	2.5e-07	2.09e-07	5.18e-08
0.7	0.5	-0.3	2.82e-07	2.54e-07	1.26e-07
0.7	0.5	-0.2	2.86e-07	2.99e-07	2.08e-07
0.7	0.5	-0.1	2.6e-07	3.36e-07	2.74e-07
0.7	0.5	0	2.2e-07	3.55e-07	3.12e-07
0.7	0.5	0.1	1.77e-07	3.5e-07	3.29e-07
0.7	0.5	0.2	1.34e-07	3.23e-07	3.33e-07
0.7	0.5	0.3	8.86e-08	2.8e-07	3.29e-07
0.7	0.5	0.4	4.28e-08	2.3e-07	3.12e-07
0.7	0.5	0.5	2.43e-09	1.8e-07	2.84e-07
0.7	0.5	0.6	-2.79e-08	1.35e-07	2.47e-07
0.7	0.5	0.7	-4.74e-08	9.88e-08	2.09e-07
0.7	0.5	0.8	-5.77e-08	7.16e-08	1.73e-07
0.7	0.5	0.9	-6.17e-08	5.18e-08	1.42e-07
0.7	0.5	1	-6.18e-08	3.76e-08	1.16e-07
0.7	0.6	-1	5.07e-08	3.95e-08	-2.19e-08
0.7	0.6	-0.9	6.29e-08	5.17e-08	-2.34e-08
0.7	0.6	-0.8	7.91e-08	6.79e-08	-2.26e-08
0.7	0.6	-0.7	1e-07	8.9e-08	-1.72e-08
0.7	0.6	-0.6	1.27e-07	1.16e-07	-3.54e-09
0.7	0.6	-0.5	1.56e-07	1.49e-07	2.32e-08
0.7	0.6	-0.4	1.83e-07	1.87e-07	6.69e-08
0.7	0.6	-0.3	1.97e-07	2.3e-07	1.26e-07
0.7	0.6	-0.2	1.87e-07	2.73e-07	1.9e-07
0.7	0.6	-0.1	1.55e-07	3.1e-07	2.41e-07
0.7	0.6	0	1.15e-07	3.3e-07	2.7e-07
0.7	0.6	0.1	7.72e-08	3.26e-07	2.82e-07
0.7	0.6	0.2	4.42e-08	3.01e-07	2.83e-07
0.7	0.6	0.3	1.41e-08	2.61e-07	2.75e-07
0.7	0.6	0.4	-1.32e-08	2.15e-07	2.59e-07
0.7	0.6	0.5	-3.54e-08	1.7e-07	2.35e-07
0.7	0.6	0.6	-5.12e-08	1.3e-07	2.06e-07
0.7	0.6	0.7	-6.05e-08	9.79e-08	1.76e-07
0.7	0.6	0.8	-6.46e-08	7.28e-08	1.49e-07
0.7	0.6	0.9	-6.5e-08	5.4e-08	1.24e-07
0.7	0.6	1	-6.31e-08	4.01e-08	1.03e-07
0.7	0.7	-1	4.65e-08	3.79e-08	-1.36e-08
0.7	0.7	-0.9	5.61e-08	4.86e-08	-1.29e-08
0.7	0.7	-0.8	6.81e-08	6.24e-08	-9.93e-09
0.7	0.7	-0.7	8.28e-08	7.99e-08	-2.89e-09
0.7	0.7	-0.6	9.95e-08	1.02e-07	1.06e-08
0.7	0.7	-0.5	1.16e-07	1.28e-07	3.31e-08
0.7	0.7	-0.4	1.28e-07	1.6e-07	6.65e-08
0.7	0.7	-0.3	1.27e-07	1.95e-07	1.09e-07
0.7	0.7	-0.2	1.1e-07	2.31e-07	1.54e-07
0.7	0.7	-0.1	7.83e-08	2.62e-07	1.91e-07
0.7	0.7	0	4.24e-08	2.78e-07	2.14e-07
0.7	0.7	0.1	1.11e-08	2.76e-07	2.25e-07
0.7	0.7	0.2	-1.34e-08	2.56e-07	2.26e-07
0.7	0.7	0.3	-3.25e-08	2.25e-07	2.2e-07
0.7	0.7	0.4	-4.74e-08	1.88e-07	2.07e-07
0.7	0.7	0.5	-5.82e-08	1.52e-07	1.9e-07
0.7	0.7	0.6	-6.49e-08	1.19e-07	1.69e-07
0.7	0.7	0.7	-6.79e-08	9.17e-08	1.47e-07
0.7	0.7	0.8	-6.8e-08	7e-08	1.26e-07
0.7	0.7	0.9	-6.62e-08	5.32e-08	1.07e-07
0.7	0.7	1	-6.31e-08	4.04e-08	9.02e-08
0.7	0.8	-1	4.16e-08	3.55e-08	-7.24e-09
0.7	0.8	-0.9	4.87e-08	4.47e-08	-5.37e-09
0.7	0.8	-0.8	5.71e-08	5.61e-08	-1.43e-09
0.7	0.8	-0.7	6.64e-08	7.03e-08	5.7e-09
0.7	0.8	-0.6	7.57e-08	8.77e-08	1.74e-08
0.7	0.8	-0.5	8.29e-08	1.08e-07	3.5e-08
0.7	0.8	-0.4	8.47e-08	1.33e-07	5.89e-08
0.7	0.8	-0.3	7.7e-08	1.6e-07	8.78e-08
0.7	0.8	-0.2	5.8e-08	1.87e-07	1.18e-07
0.7	0.8	-0.1	3.04e-08	2.09e-07	1.43e-07
0.7	0.8	0	1.05e-09	2.21e-07	1.62e-07
0.7	0.8	0.1	-2.4e-08	2.2e-07	1.72e-07
0.7	0.8	0.2	-4.26e-08	2.07e-07	1.75e-07
0.7	0.8	0.3	-5.54e-08	1.84e-07	1.71e-07
0.7	0.8	0.4	-6.37e-08	1.57e-07	1.63e-07
0.7	0.8	0.5	-6.86e-08	1.3e-07	1.51e-07
0.7	0.8	0.6	-7.06e-08	1.05e-07	1.36e-07
0.7	0.8	0.7	-7.04e-08	8.27e-08	1.21e-07
0.7	0.8	0.8	-6.85e-08	6.47e-08	1.05e-07
0.7	0.8	0.9	-6.55e-08	5.04e-08	9.11e-08
0.7	0.8	1	-6.17e-08	3.91e-08	7.82e-08
0.7	0.9	-1	3.64e-08	3.27e-08	-2.58e-09
0.7	0.9	-0.9	4.14e-08	4.04e-08	-1.7e-10
0.7	0.9	-0.8	4.67e-08	4.98e-08	3.92e-09
0.7	0.9	-0.7	5.19e-08	6.12e-08	1.04e-08
0.7	0.9	-0.6	5.61e-08	7.48e-08	1.99e-08
0.7	0.9	-0.5	5.75e-08	9.07e-08	3.31e-08
0.7	0.9	-0.4	5.41e-08	1.09e-07	4.99e-08
0.7	0.9	-0.3	4.38e-08	1.28e-07	6.93e-08
0.7	0.9	-0.2	2.63e-08	1.47e-07	8.93e-08
0.7	0.9	-0.1	3.81e-09	1.63e-07	1.07e-07
0.7	0.9	0	-1.92e-08	1.72e-07	1.21e-07
0.7	0.9	0.1	-3.89e-08	1.71e-07	1.3e-07
0.7	0.9	0.2	-5.34e-08	1.63e-07	1.33e-07
0.7	0.9	0.3	-6.29e-08	1.47e-07	1.33e-07
0.7	0.9	0.4	-6.83e-08	1.28e-07	1.28e-07
0.7	0.9	0.5	-7.06e-08	1.08e-07	1.2e-07
0.7	0.9	0.6	-7.07e-08	8.95e-08	1.1e-07
0.7	0.9	0.7	-6.92e-08	7.26e-08	9.91e-08
0.7	0.9	0.8	-6.66e-08	5.82e-08	8.8e-08
0.7	0.9	0.9	-6.32e-08	4.64e-08	7.72e-08
0.7	0.9	1	-5.94e-08	3.68e-08	6.73e-08
0.7	1	-1	3.13e-08	2.98e-08	7.07e-10
0.7	1	-0.9	3.44e-08	3.62e-08	3.25e-09
0.7	1	-0.8	3.74e-08	4.38e-08	7.08e-09
0.7	1	-0.7	3.98e-08	5.29e-08	1.26e-08
0.7	1	-0.6	4.06e-08	6.34e-08	2.02e-08
0.7	1	-0.5	3.88e-08	7.55e-08	3e-08
0.7	1	-0.4	3.31e-08	8.88e-08	4.18e-08
0.7	1	-0.3	2.27e-08	1.03e-07	5.51e-08
0.7	1	-0.2	7.82e-09	1.16e-07	6.87e-08
0.7	1	-0.1	-9.89e-09	1.26e-07	8.12e-08
0.7	1	0	-2.77e-08	1.32e-07	9.14e-08
0.7	1	0.1	-4.3e-08	1.32e-07	9.85e-08
0.7	1	0.2	-5.46e-08	1.27e-07	1.02e-07
0.7	1	0.3	-6.22e-08	1.16e-07	1.03e-07
0.7	1	0.4	-6.63e-08	1.04e-07	1e-07
0.7	1	0.5	-6.79e-08	8.94e-08	9.54e-08
0.7	1	0.6	-6.75e-08	7.55e-08	8.88e-08
0.7	1	0.7	-6.57e-08	6.27e-08	8.12e-08
0.7	1	0.8	-6.31e-08	5.14e-08	7.32e-08
0.7	1	0.9	-5.98e-08	4.18e-08	6.52e-08
0.7	1	1	-5.63e-08	3.38e-08	5.76e-08

0.8	-1	-1	2.22e-09	-2.97e-08	-2.45e-08
0.8	-1	-0.9	2.56e-09	-3.63e-08	-2.74e-08
0.8	-1	-0.8	3.21e-09	-4.4e-08	-2.99e-08
0.8	-1	-0.7	4.21e-09	-5.28e-08	-3.17e-08
0.8	-1	-0.6	5.56e-09	-6.27e-08	-3.25e-08
0.8	-1	-0.5	7.17e-09	-7.33e-08	-3.16e-08
0.8	-1	-0.4	8.85e-09	-8.41e-08	-2.87e-08
0.8	-1	-0.3	1.03e-08	-9.42e-08	-2.36e-08
0.8	-1	-0.2	1.11e-08	-1.03e-07	-1.61e-08
0.8	-1	-0.1	1.1e-08	-1.09e-07	-6.68e-09
0.8	-1	0	9.61e-09	-1.12e-07	3.95e-09
0.8	-1	0.1	6.93e-09	-1.11e-07	1.48e-08
0.8	-1	0.2	3.14e-09	-1.07e-07	2.5e-08
0.8	-1	0.3	-1.4e-09	-1.01e-07	3.35e-08
0.8	-1	0.4	-6.22e-09	-9.19e-08	3.98e-08
0.8	-1	0.5	-1.09e-08	-8.19e-08	4.39e-08
0.8	-1	0.6	-1.5e-08	-7.15e-08	4.57e-08
0.8	-1	0.7	-1.84e-08	-6.14e-08	4.58e-08
0.8	-1	0.8	-2.1e-08	-5.2e-08	4.44e-08
0.8	-1	0.9	-2.28e-08	-4.37e-08	4.2e-08
0.8	-1	1	-2.4e-08	-3.64e-08	3.91e-08
0.8	-0.9	-1	4.91e-09	-3.2e-08	-3.01e-08
0.8	-0.9	-0.9	6.02e-09	-3.97e-08	-3.42e-08
0.8	-0.9	-0.8	7.71e-09	-4.89e-08	-3.81e-08
0.8	-0.9	-0.7	1.01e-08	-5.99e-08	-4.12e-08
0.8	-0.9	-0.6	1.32e-08	-7.24e-08	-4.3e-08
0.8	-0.9	-0.5	1.69e-08	-8.61e-08	-4.28e-08
0.8	-0.9	-0.4	2.09e-08	-1e-07	-3.97e-08
0.8	-0.9	-0.3	2.46e-08	-1.14e-07	-3.33e-08
0.8	-0.9	-0.2	2.74e-08	-1.26e-07	-2.35e-08
0.8	-0.9	-0.1	2.84e-08	-1.34e-07	-1.08e-08
0.8	-0.9	0	2.73e-08	-1.38e-07	3.79e-09
0.8	-0.9	0.1	2.37e-08	-1.37e-07	1.87e-08
0.8	-0.9	0.2	1.8e-08	-1.32e-07	3.25e-08
0.8	-0.9	0.3	1.1e-08	-1.23e-07	4.38e-08
0.8	-0.9	0.4	3.36e-09	-1.11e-07	5.18e-08
0.8	-0.9	0.5	-4e-09	-9.75e-08	5.65e-08
0.8	-0.9	0.6	-1.05e-08	-8.38e-08	5.82e-08
0.8	-0.9	0.7	-1.58e-08	-7.08e-08	5.73e-08
0.8	-0.9	0.8	-1.99e-08	-5.91e-08	5.47e-08
0.8	-0.9	0.9	-2.27e-08	-4.88e-08	5.1e-08
0.8	-0.9	1	-2.45e-08	-4.01e-08	4.68e-08
0.8	-0.8	-1	8.39e-09	-3.37e-08	-3.66e-08
0.8	-0.8	-0.9	1.06e-08	-4.25e-08	-4.23e-08
0.8	-0.8	-0.8	1.39e-08	-5.34e-08	-4.8e-08
0.8	-0.8	-0.7	1.84e-08	-6.67e-08	-5.3e-08
0.8	-0.8	-0.6	2.43e-08	-8.22e-08	-5.64e-08
0.8	-0.8	-0.5	3.14e-08	-9.96e-08	-5.72e-08
0.8	-0.8	-0.4	3.93e-08	-1.18e-07	-5.41e-08
0.8	-0.8	-0.3	4.69e-08	-1.36e-07	-4.62e-08
0.8	-0.8	-0.2	5.3e-08	-1.51e-07	-3.33e-08
0.8	-0.8	-0.1	5.63e-08	-1.62e-07	-1.6e-08
0.8	-0.8	0	5.56e-08	-1.68e-07	3.89e-09
0.8	-0.8	0.1	5.06e-08	-1.67e-07	2.43e-08
0.8	-0.8	0.2	4.2e-08	-1.6e-07	4.29e-08
0.8	-0.8	0.3	3.09e-08	-1.48e-07	5.78e-08
0.8	-0.8	0.4	1.87e-08	-1.32e-07	6.79e-08
0.8	-0.8	0.5	7.05e-09	-1.15e-07	7.32e-08
0.8	-0.8	0.6	-3.18e-09	-9.69e-08	7.41e-08
0.8	-0.8	0.7	-1.14e-08	-8.05e-08	7.19e-08
0.8	-0.8	0.8	-1.76e-08	-6.6e-08	6.75e-08
0.8	-0.8	0.9	-2.2e-08	-5.36e-08	6.18e-08
0.8	-0.8	1	-2.48e-08	-4.34e-08	5.58e-08
0.8	-0.7	-1	1.28e-08	-3.44e-08	-4.37e-08
0.8	-0.7	-0.9	1.65e-08	-4.43e-08	-5.15e-08
0.8	-0.7	-0.8	2.2e-08	-5.68e-08	-5.95e-08
0.8	-0.7	-0.7	2.96e-08	-7.23e-08	-6.71e-08
0.8	-0.7	-0.6	3.97e-08	-9.09e-08	-7.28e-08
0.8	-0.7	-0.5	5.21e-08	-1.12e-07	-7.51e-08
0.8	-0.7	-0.4	6.61e-08	-1.35e-07	-7.2e-08
0.8	-0.7	-0.3	8e-08	-1.57e-07	-6.21e-08
0.8	-0.7	-0.2	9.14e-08	-1.77e-07	-4.51e-08
0.8	-0.7	-0.1	9.81e-08	-1.91e-07	-2.2e-08
0.8	-0.7	0	9.83e-08	-1.98e-07	4.9e-09
0.8	-0.7	0.1	9.14e-08	-1.97e-07	3.24e-08
0.8	-0.7	0.2	7.83e-08	-1.89e-07	5.71e-08
0.8	-0.7	0.3	6.09e-08	-1.73e-07	7.65e-08
0.8	-0.7	0.4	4.19e-08	-1.54e-07	8.9e-08
0.8	-0.7	0.5	2.37e-08	-1.32e-07	9.46e-08
0.8	-0.7	0.6	7.83e-09	-1.1e-07	9.43e-08
0.8	-0.7	0.7	-4.76e-09	-8.97e-08	8.98e-08
0.8	-0.7	0.8	-1.41e-08	-7.22e-08	8.28e-08
0.8	-0.7	0.9	-2.05e-08	-5.77e-08	7.45e-08
0.8	-0.7	1	-2.46e-08	-4.59e-08	6.61e-08
0.8	-0.6	-1	1.8e-08	-3.39e-08	-5.13e-08
0.8	-0.6	-0.9	2.38e-08	-4.44e-08	-6.15e-08
0.8	-0.6	-0.8	3.23e-08	-5.8e-08	-7.25e-08
0.8	-0.6	-0.7	4.43e-08	-7.54e-08	-8.31e-08
0.8	-0.6	-0.6	6.03e-08	-9.66e-08	-9.18e-08
0.8	-0.6	-0.5	8.03e-08	-1.21e-07	-9.58e-08
0.8	-0.6	-0.4	1.03e-07	-1.48e-07	-9.26e-08
0.8	-0.6	-0.3	1.26e-07	-1.74e-07	-8e-08
0.8	-0.6	-0.2	1.44e-07	-1.97e-07	-5.77e-08
0.8	-0.6	-0.1	1.56e-07	-2.13e-07	-2.72e-08
0.8	-0.6	0	1.57e-07	-2.22e-07	7.95e-09
0.8	-0.6	0.1	1.48e-07	-2.22e-07	4.37e-08
0.8	-0.6	0.2	1.29e-07	-2.12e-07	7.56e-08
0.8	-0.6	0.3	1.03e-07	-1.95e-07	1e-07
0.8	-0.6	0.4	7.44e-08	-1.72e-07	1.15e-07
0.8	-0.6	0.5	4.68e-08	-1.46e-07	1.21e-07
0.8	-0.6	0.6	2.31e-08	-1.2e-07	1.19e-07
0.8	-0.6	0.7	4.49e-09	-9.69e-08	1.11e-07
0.8	-0.6	0.8	-9.05e-09	-7.68e-08	1.01e-07
0.8	-0.6	0.9	-1.82e-08	-6.03e-08	8.9e-08
0.8	-0.6	1	-2.41e-08	-4.72e-08	7.76e-08
0.8	-0.5	-1	2.42e-08	-3.16e-08	-5.89e-08
0.8	-0.5	-0.9	3.25e-08	-4.21e-08	-7.18e-08
0.8	-0.5	-0.8	4.47e-08	-5.62e-08	-8.6e-08
0.8	-0.5	-0.7	6.23e-08	-7.44e-08	-1e-07
0.8	-0.5	-0.6	8.61e-08	-9.71e-08	-1.12e-07
0.8	-0.5	-0.5	1.16e-07	-1.24e-07	-1.18e-07
0.8	-0.5	-0.4	1.5e-07	-1.52e-07	-1.14e-07
0.8	-0.5	-0.3	1.83e-07	-1.8e-07	-9.7e-08
0.8	-0.5	-0.2	2.1e-07	-2.03e-07	-6.81e-08
0.8	-0.5	-0.1	2.27e-07	-2.21e-07	-2.95e-08
0.8	-0.5	0	2.29e-07	-2.3e-07	1.45e-08
0.8	-0.5	0.1	2.17e-07	-2.31e-07	5.88e-08
0.8	-0.5	0.2	1.91e-07	-2.23e-07	9.83e-08
0.8	-0.5	0.3	1.56e-07	-2.06e-07	1.29e-07
0.8	-0.5	0.4	1.16e-07	-1.82e-07	1.47e-07
0.8	-0.5	0.5	7.63e-08	-1.54e-07	1.52e-07
0.8	-0.5	0.6	4.25e-08	-1.26e-07	1.47e-07
0.8	-0.5	0.7	1.62e-08	-1e-07	1.36e-07
0.8	-0.5	0.8	-2.71e-09	-7.83e-08	1.21e-07
0.8	-0.5	0.9	-1.53e-08	-6.06e-08	1.05e-07
0.8	-0.5	1	-2.32e-08	-4.68e-08	9e-08
0.8	-0.4	-1	3.1e-08	-2.73e-08	-6.58e-08
0.8	-0.4	-0.9	4.21e-08	-3.7e-08	-8.14e-08
0.8	-0.4	-0.8	5.88e-08	-5.03e-08	-9.88e-08
0.8	-0.4	-0.7	8.29e-08	-6.78e-08	-1.17e-07
0.8	-0.4	-0.6	1.16e-07	-8.98e-08	-1.31e-07
0.8	-0.4	-0.5	1.57e-07	-1.16e-07	-1.38e-07
0.8	-0.4	-0.4	2.02e-07	-1.43e-07	-1.31e-07
0.8	-0.4	-0.3	2.46e-07	-1.69e-07	-1.09e-07
0.8	-0.4	-0.2	2.81e-07	-1.91e-07	-7.29e-08
0.8	-0.4	-0.1	3.02e-07	-2.07e-07	-2.61e-08
0.8	-0.4	0	3.05e-07	-2.17e-07	2.59e-08
0.8	-0.4	0.1	2.9e-07	-2.19e-07	7.77e-08
0.8	-0.4	0.2	2.58e-07	-2.13e-07	1.24e-07
0.8	-0.4	0.3	2.13e-07	-1.99e-07	1.59e-07
0.8	-0.4	0.4	1.62e-07	-1.78e-07	1.81e-07
0.8	-0.4	0.5	1.1e-07	-1.52e-07	1.86e-07
0.8	-0.4	0.6	6.47e-08	-1.24e-07	1.79e-07
0.8	-0.4	0.7	2.94e-08	-9.79e-08	1.62e-07
0.8	-0.4	0.8	4.38e-09	-7.57e-08	1.42e-07
0.8	-0.4	0.9	-1.21e-08	-5.79e-08	1.21e-07
0.8	-0.4	1	-2.23e-08	-4.41e-08	1.03e-07
0.8	-0.3	-1	3.81e-08	-2.09e-08	-7.13e-08
0.8	-0.3	-0.9	5.23e-08	-2.88e-08	-8.91e-08
0.8	-0.3	-0.8	7.36e-08	-3.98e-08	-1.09e-07
0.8	-0.3	-0.7	1.05e-07	-5.47e-08	-1.3e-07
0.8	-0.3	-0.6	1.47e-07	-7.35e-08	-1.46e-07
0.8	-0.3	-0.5	1.99e-07	-9.54e-08	-1.52e-07
0.8	-0.3	-0.4	2.55e-07	-1.18e-07	-1.42e-07
0.8	-0.3	-0.3	3.07e-07	-1.4e-07	-1.13e-07
0.8	-0.3	-0.2	3.47e-07	-1.58e-07	-6.93e-08
0.8	-0.3	-0.1	3.69e-07	-1.72e-07	-1.54e-08
0.8	-0.3	0	3.72e-07	-1.8e-07	4.27e-08
0.8	-0.3	0.1	3.55e-07	-1.84e-07	9.97e-08
0.8	-0.3	0.2	3.19e-07	-1.82e-07	1.51e-07
0.8	-0.3	0.3	2.68e-07	-1.74e-07	1.91e-07
0.8	-0.3	0.4	2.06e-07	-1.58e-07	2.14e-07
0.8	-0.3	0.5	1.43e-07	-1.36e-07	2.2e-07
0.8	-0.3	0.6	8.68e-08	-1.12e-07	2.1e-07
0.8	-0.3	0.7	4.25e-08	-8.82e-08	1.88e-07
0.8	-0.3	0.8	1.12e-08	-6.78e-08	1.63e-07
0.8	-0.3	0.9	-9.18e-09	-5.15e-08	1.38e-07
0.8	-0.3	1	-2.16e-08	-3.89e-08	1.15e-07
0.8	-0.2	-1	4.5e-08	-1.26e-08	-7.45e-08
0.8	-0.2	-0.9	6.2e-08	-1.77e-08	-9.38e-08
0.8	-0.2	-0.8	8.76e-08	-2.51e-08	-1.16e-07
0.8	-0.2	-0.7	1.25e-07	-3.52e-08	-1.38e-07
0.8	-0.2	-0.6	1.75e-07	-4.84e-08	-1.54e-07
0.8	-0.2	-0.5	2.36e-07	-6.4e-08	-1.58e-07
0.8	-0.2	-0.4	3.01e-07	-8.04e-08	-1.42e-07
0.8	-0.2	-0.3	3.58e-07	-9.58e-08	-1.07e-07
0.8	-0.2	-0.2	3.99e-07	-1.09e-07	-5.64e-08
0.8	-0.2	-0.1	4.21e-07	-1.19e-07	2.84e-09
0.8	-0.2	0	4.22e-07	-1.27e-07	6.46e-08
0.8	-0.2	0.1	4.03e-07	-1.32e-07	1.24e-07
0.8	-0.2	0.2	3.65e-07	-1.34e-07	1.78e-07
0.8	-0.2	0.3	3.09e-07	-1.3e-07	2.2e-07
0.8	-0.2	0.4	2.41e-07	-1.21e-07	2.45e-07
0.8	-0.2	0.5	1.7e-07	-1.07e-07	2.51e-07
0.8	-0.2	0.6	1.05e-07	-8.91e-08	2.38e-07
0.8	-0.2	0.7	5.31e-08	-7.08e-08	2.12e-07
0.8	-0.2	0.8	1.65e-08	-5.45e-08	1.82e-07
0.8	-0.2	0.9	-7.24e-09	-4.13e-08	1.52e-07
0.8	-0.2	1	-2.14e-08	-3.12e-08	1.25e-07
0.8	-0.1	-1	5.12e-08	-2.97e-09	-7.48e-08
0.8	-0.1	-0.9	7.05e-08	-4.59e-09	-9.44e-08
0.8	-0.1	-0.8	9.94e-08	-7.15e-09	-1.17e-07
0.8	-0.1	-0.7	1.41e-07	-1.11e-08	-1.38e-07
0.8	-0.1	-0.6	1.97e-07	-1.68e-08	-1.53e-07
0.8	-0.1	-0.5	2.64e-07	-2.43e-08	-1.53e-07
0.8	-0.1	-0.4	3.33e-07	-3.29e-08	-1.32e-07
0.8	-0.1	-0.3	3.92e-07	-4.17e-08	-9.02e-08
0.8	-0.1	-0.2	4.33e-07	-4.97e-08	-3.44e-08
0.8	-0.1	-0.1	4.52e-07	-5.68e-08	2.81e-08
0.8	-0.1	0	4.5e-07	-6.31e-08	9.13e-08
0.8	-0.1	0.1	4.3e-07	-6.86e-08	1.51e-07
0.8	-0.1	0.2	3.9e-07	-7.28e-08	2.04e-07
0.8	-0.1	0.3	3.33e-07	-7.46e-08	2.46e-07
